Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"SSP2","YOR242C","below threshold","13.11","3.89581","punctate,nucleus","41.094","nucleus","7.10111","below threshold","18.3824","below threshold","23.0281","cytosol","15.75","1.2","0","4.99","cytosol","18.26","1.39","0","3.84","cytosol","27.35","2.08","0","","below threshold","below threshold","16.7167","1.27389","0","2.89684","Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; SSP2 expression is induced midway in meiosis"
"YOR268C","YOR268C","below threshold","18.18","4.37204","nucleus","37.5862","below threshold","5.66762","below threshold","19.435","#N/A","23.2755","cytosol","15.84","0.87","0","5.52","cytosol","16.49","0.9","0","2.64","cytosol","16.08","0.88","0","","below threshold","below threshold","16.4674","0.905522","0","1.95508","Putative protein of unknown function; sporulation is abnormal in homozygous diploid; YOR268C is not an essential gene"
"MRS6","YOR370C","cytosol","48.9","11.6702","cytosol,nucleus","65.5611","cytosol","90.2654","cytosol,nucleus","51.5902","cytosol","47.0218","cytosol","34.42","0.7","0","9.77","cytosol","59.83","1.22","0","10.64","cytosol","35.65","0.72","0","","cytosol","cytosol","41.2088","0.84258","0","8.01268","Rab escort protein, forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene"
"PRE2","YPR103W","below threshold","17.1","3.17089","cytosol,nucleus","200.401","cytosol,punctate,nucleus","209.069","punctate,nucleus","180.853","cytosol","50.2611","cytosol","16.33","0.95","0","7.09","cytosol","15.53","0.9","0","3.04","cytosol","15.77","0.92","0","","below threshold","below threshold","19.1149","1.11711","0","3.60385","Beta 5 subunit of the 20S proteasome, responsible for the chymotryptic activity of the proteasome"
"KAR3","YPR141C","","","","nucleus","60.5767","nucleus","71.3695","punctate,nucleus","29.1328","nucleus","41.9987","","","","","","","","","","","","","","","","","","","","","",""
"SLD7","YOR060C","","","","nucleus","33.0512","nucleus","17.8186","punctate,nucleus","21.9334","below threshold","23.5631","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function required for cell viability; deletion mutant harbors aberrant mitochondria"
"VAM10","YOR068C","below threshold","15.68","3.78959","nucleus","36.7858","below threshold","4.3692","below threshold","15.1286","#N/A","22.9196","cytosol","15.85","1.01","0","5.98","cytosol","18.68","1.19","0","3.75","cytosol","16.53","1.05","0","","below threshold","below threshold","15.6157","0.995787","0","2.80925","Protein involved in vacuole morphogenesis; acts at an early step of homotypic vacuole fusion that is required for vacuole tethering"
"BET2","YPR176C","below threshold","17.77","4.40936","cytosol,nucleus","152.827","cytosol,nucleus","132.547","cytosol","37.7533","cytosol","43.0788","cytosol","17.44","0.98","0","5.91","cytosol","16.16","0.9","0","2.77","cytosol","21.25","1.19","0","","below threshold","below threshold","17.6526","0.993083","0","5.02446","Beta subunit of Type II geranylgeranyltransferase required for vesicular transport between the endoplasmic reticulum and the Golgi; provides a membrane attachment moiety to Rab-like proteins Ypt1p and Sec4p"
"RIF2","YLR453C","nucleus:cytosol","19.66","4.43043","punctate,nucleus","46.7231","nucleus","34.6412","ambiguous","23.5168","nucleus","30.3903","nucleus.cytosol","19.36","0.98","0","6.08","nucleus.cytosol","19.69","1","0","3.62","nucleus,cytosol","26.22","1.33","0","","nucleus:cytosol","nucleus:cytosol","18.0014","0.915239","0","2.76247","Protein that binds to the Rap1p C-terminus and acts synergistically with Rif1p to help control telomere length and establish telomeric silencing; deletion results in telomere elongation"
"LOT5","YKL183W","nucleus","29.61","5.79468","nucleus","95.6909","nucleus","101.88","nucleus","40.2517","nucleus","44.8415","nucleus","28.24","0.95","0","7.66","nucleus","29.16","0.98","0","6.96","nucleus","23.59","0.79","0","","nucleus","nucleus","28.3201","0.95627","0","3.82467","Protein of unknown function; gene expression increases in cultures shifted to a lower temperature"
"STP4","YDL048C","below threshold","15.89","3.5437","nucleus","43.6163","nucleus","23.2664","nucleus","25.0531","nucleus","26.9754","cytosol","18.9","1.18","0","8.5","cytosol","15.85","0.99","0","2.98","cytosol","13.77","0.86","0","","below threshold","below threshold","17.2324","1.08367","0","1.94617","Protein containing a Kruppel-type zinc-finger domain; has similarity to Stp1p, Stp2p, and Stp3p"
"TKL1","YPR074C","","","","nucleus","241.679","nucleus","283.388","nucleus","250.845","nucleus","72.3483","","","","","","","","","","","","","","","","","","","","","",""
"MLH1","YMR167W","punctate","18.91","3.93656","nucleus","42.2337","missing","","punctate,nucleus","27.29","nucleus","24.9747","punctate","","","0","","technical problem","","","0","","punctate","","","","","punctate","punctate","","","0","","Protein required for mismatch repair in mitosis and meiosis as well as crossing over during meiosis; forms a complex with Pms1p and Msh2p-Msh3p during mismatch repair; human homolog is associated with hereditary non-polyposis colon cancer"
"ASF2","YDL197C","below threshold","15.41","3.56639","nucleus","45.0364","nucleus","22.6743","punctate","26.2207","punctate,nucleus","27.0156","cytosol","17.83","1.15","0","5.78","cytosol","15.17","0.98","0","2.68","cytosol","14.07","0.91","0","","below threshold","below threshold","16.6157","1.07803","0","2.11293","Anti-silencing protein that causes derepression of silent loci when overexpressed"
"CET1","YPL228W","below threshold","18.11","4.3255","nucleus","67.6037","nucleus","66.6504","nucleus","42.2533","nucleus","41.3254","cytosol","13.76","0.75","0","8.09","cytosol","16.75","0.92","0","3.46","cytosol","14.33","0.79","0","","below threshold","below threshold","19.1431","1.05693","0","3.05677","Beta (RNA 5'-triphosphatase) subunit of the mRNA capping enzyme, a heterodimer (the other subunit is CEG1, a guanylyltransferase) involved in adding the 5' cap to mRNA; the mammalian enzyme is a single bifunctional polypeptide"
"GAL11","YOL051W","nucleus","38.03","8.24436","punctate,nucleus","43.5657","punctate,nucleus","12.4365","nucleus","19.6622","below threshold","19.9461","nucleus","29.19","0.76","0","8.4","nucleus","38.87","1.02","0","8.03","nucleus","37","0.97","0","","nucleus","nucleus","46.7204","1.22822","0","10.6206","Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors"
"ABD1","YBR236C","nucleus","29.13","6.54093","nucleus","70.5231","missing","","missing","","#N/A","","nucleus","27.24","0.93","0","9.36","nucleus","28.86","0.99","0","5.23","nucleus","19.78","0.67","-1","","nucleus","nucleus","29.6539","1.01791","0","4.09069","Methyltransferase, catalyzes the transfer of a methyl group from S-adenosylmethionine to the GpppN terminus of capped mRNA"
"YMR265C","YMR265C","below threshold","15.77","4.10055","nucleus","47.2659","nucleus","33.4202","punctate","22.3655","punctate,nucleus","31.3327","cytosol","16.36","1.03","0","6.1","cytosol","17.44","1.1","0","3","cytosol","13.33","0.84","0","","below threshold","below threshold","17.5149","1.11019","0","2.98857","Putative protein of unknown function"
"ABF1","YKL112W","nucleus","67.62","18.0276","nucleus","74.9893","missing","","nucleus","27.6221","nucleus","37.4923","nucleus","66.98","0.99","0","15.24","nucleus","73.2","1.08","0","13.21","nucleus","79.47","1.17","0","","nucleus","nucleus","79.4711","1.1751","0","20.2467","DNA binding protein with possible chromatin-reorganizing activity involved in transcriptional activation, gene silencing, and DNA replication and repair"
"MED2","YDL005C","nucleus","33.65","9.1445","cytosol,nucleus","51.3147","cytosol","52.5328","nucleus","35.9646","punctate,nucleus","30.6279","nucleus","34.14","1.01","0","8.79","nucleus","39.46","1.17","0","7","nucleus","36.04","1.07","0","","nucleus","nucleus","35.5352","1.05558","0","7.35386","Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation"
"POL12","YBL035C","nucleus","30.2","7.39373","nucleus","68.7119","nucleus","55.1726","nucleus","42.5234","nucleus","37.6887","nucleus","31.57","1.04","0","10.94","nucleus","34.86","1.15","0","7.47","nucleus","17.21","0.56","-1","","nucleus","nucleus","29.4394","0.974632","0","4.6289","B subunit of DNA polymerase alpha-primase complex, required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation"
"SMX2","YFL017W-A","","","","cytosol,nucleus","102.633","nucleus","102.474","nucleus","47.089","nucleus","40.8742","","","","","","","","","","","","","","","","","","","","","",""
"LEU3","YLR451W","nucleus","20.75","5.05247","nucleus","40.1128","nucleus","45.4328","punctate,nucleus","27.6369","#N/A","","nucleus","22.34","1.07","0","6.85","nucleus","18.42","0.88","0","4.45","nucleus","17.34","0.83","-1","","nucleus","nucleus","24.2103","1.16664","0","4.13558","Zinc-finger transcription factor that regulates genes involved in branched chain amino acid biosynthesis and ammonia assimilation; positively regulated by alpha-isopropylmalate, an intermediate in leucine biosynthesis"
"PHO23","YNL097C","nucleus","28.98","","nucleus","53.2186","nucleus","52.9645","nucleus","37.6917","punctate,nucleus","26.3929","nucleus","26.87","0.92","0","","nucleus","32.08","1.1","0","","nucleus","39.26","1.35","1","","","","","","","","Probable component of the Rpd3 histone deacetylase complex, involved in transcriptional regulation of PHO5; C-terminus has similarity to human candidate tumor suppressor p33(ING1) and its isoform ING3"
"MOH1","YBL049W","below threshold","17.47","3.49364","cytosol,nucleus","83.9878","punctate,nucleus","68.7083","punctate","25.2479","cytosol","28.6084","cytosol","16.45","0.94","0","7.35","cytosol","15.64","0.89","0","2.5","cytosol","16.37","0.93","0","","below threshold","below threshold","16.3871","0.937242","0","2.15115","Protein of unknown function, has homology to kinase Snf7p; not required for growth on nonfermentable carbon sources; essential for viability in stationary phase"
"CUP2","YGL166W","nucleus","20.71","5.63028","nucleus","46.1965","nucleus","69.0337","nucleus","29.2554","nucleus","33.1432","nucleus","37.86","1.82","1","12.4","nucleus","18.47","0.89","0","6.44","nucleus","23.58","1.13","0","","nucleus","nucleus","21.4622","1.03583","0","3.00709","Copper-binding transcription factor; activates transcription of the metallothionein genes CUP1-1 and CUP1-2 in response to elevated copper concentrations"
"RMI1","YPL024W","nucleus","20.57","3.75715","nucleus","66.8294","nucleus","51.8615","punctate,nucleus","23.6123","nucleus","29.6439","nucleus","20.45","0.99","0","7.27","nucleus","16.92","0.82","-1","2.87","nucleus","23.72","1.15","0","","nucleus","nucleus","21.8814","1.06303","0","3.1861","Subunit of the RecQ (Sgs1p) - Topo III (Top3p) complex; stimulates superhelical relaxing and ssDNA binding activities of Top3p; involved in response to DNA damage; null mutants display increased rates of recombination and delayed S phase"
"TDA8","YAL064C-A","below threshold","19.4","3.9187","cytosol,nucleus","23.8848","below threshold","5.17349","punctate","21.2639","#N/A","22.447","cytosol","15.82","0.81","0","7.18","cytosol","16.5","0.85","0","3.37","cytosol","17.25","0.88","0","","below threshold","below threshold","16.7311","0.861997","0","1.89998","Putative protein of unknown function; YAL064C-A is not an essential gene"
"YDR132C","YDR132C","nucleus","17.98","","nucleus","32.9129","nucleus","35.041","nucleus","19.7151","below threshold","24.3083","nucleus","19.39","1.07","0","","nucleus","39.71","2.2","0","","nucleus","15.04","0.83","0","","","","","","","","Putative protein of unknown function"
"RPC37","YKR025W","nucleus","57.04","15.8639","nucleus","100.22","nucleus","23.5879","nucleus","36.5194","nucleus","34.2903","nucleus","43.6","0.76","0","16.01","nucleus","48.31","0.84","0","9.21","nucleus","37.89","0.66","0","","nucleus","nucleus","47.6185","0.834651","0","8.62385","RNA polymerase III subunit C37"
"IGO1","YNL157W","below threshold","16.22","3.39606","cytosol,nucleus","89.3101","nucleus","125.594","cytosol","36.273","cytosol,nucleus","53.4535","cytosol","15.52","0.95","0","5.45","cytosol","15.7","0.96","0","2.92","cytosol","18.08","1.11","0","","below threshold","below threshold","16.4113","1.0115","0","3.26731","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus"
"ESS1","YJR017C","nucleus","46.56","13.9262","nucleus","211.624","nucleus","365.38","nucleus","31.5149","nucleus","61.6359","nucleus","48.96","1.05","0","16.4","nucleus","46.5","0.99","0","10.25","nucleus","56.46","1.21","0","","nucleus","nucleus","43.0559","0.924525","0","5.66941","Peptidylprolyl-cis/trans-isomerase (PPIase) specific for phosphorylated serine and threonine residues N-terminal to proline; regulates phosphorylation of the RNA polymerase II large subunit (Rpo21p) C-terminal domain"
"TFB6","YOR352W","","","","cytosol,nucleus","88.1508","nucleus","156.534","nucleus","30.0066","#N/A","","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; expression levels regulated by Arg5,6p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus"
"CLN2","YPL256C","below threshold","15.74","3.70464","cytosol,nucleus","27.8626","below threshold","4.29277","cytosol,nucleus","29.2143","#N/A","22.3693","cytosol","17.08","1.08","0","5.45","cytosol","17.48","1.11","0","3.66","cytosol","18.37","1.16","0","","below threshold","below threshold","16.8718","1.0716","0","2.67535","G1 cyclin involved in regulation of the cell cycle; activates Cdc28p kinase to promote the G1 to S phase transition; late G1 specific expression depends on transcription factor complexes, MBF (Swi6p-Mbp1p) and SBF (Swi6p-Swi4p)"
"HST4","YDR191W","nucleus:cytosol","18.59","5.12848","nucleus","21.1552","nucleus","5.07261","below threshold","20.0857","#N/A","22.2117","nucleus.cytosol","15.93","0.85","0","5.59","nucleus.cytosol","18.32","0.98","0","4.28","nucleus,cytosol","29.31","1.57","0","","nucleus:cytosol","nucleus:cytosol","19.3247","1.0392","0","6.15007","Member of the Sir2 family of NAD(+)-dependent protein deacetylases; involved along with Hst3p in silencing at telomeres, cell cycle progression, radiation resistance, genomic stability and short-chain fatty acid metabolism"
